LogP,MolWt,TPSA,NumHDonors,NumAcceptors,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,RingCount,MaxPartialCharge,MinAbsEStateIndex,FpDensityMorgan1,SlogP_VSA1,SlogP_VSA2,NumRadicalElectrons
1.1570000000000003,214.05199999999996,61.77,1,3,0.8,12,1,5,0,0.33998860727352215,0.09640337616528094,1.4166666666666667,5.316788604006331,35.889546738058435,0
1.6744400000000002,267.31,98.22,2,5,0.18181818181818182,18,3,6,2,0.2637539767525486,0.1158824640967504,1.2222222222222223,10.455762341614273,13.574460241454382,0
1.613199999999999,267.36899999999997,50.72,2,4,0.6,19,2,4,1,0.11895622189073655,0.3027160493827161,1.2105263157894737,10.05365155780638,44.12065248795291,0
2.9240200000000014,203.285,20.310000000000002,0,1,0.3076923076923077,15,0,2,1,0.2501343547734135,0.03638888888888925,1.4,4.899909730850478,12.45193613526408,0
2.9014000000000006,336.29900000000004,100.88000000000001,2,6,0.05263157894736842,25,2,6,4,0.34306558340325544,0.11427673847316688,0.68,11.251172638155975,10.213054789681411,0
-0.8697999999999992,511.57100000000025,190.81,3,14,0.375,33,4,14,4,0.3521585022149329,0.08802461327353095,1.4848484848484849,11.050456081168516,88.72423872770773,0
2.8457000000000017,260.381,32.34,1,2,0.5625,19,1,3,2,0.2283937956861938,0.1263171348786427,1.1578947368421053,5.316788604006331,30.44135867793971,0
5.867800000000004,380.8710000000002,27.69,0,3,0.13043478260869565,27,0,3,3,0.11840233176267585,0.6601729024943312,0.5185185185185185,14.210588861400147,21.3293926238326,0
2.582200000000001,371.39300000000014,103.55000000000001,1,8,0.3684210526315789,27,1,8,3,0.3365072449383024,0.3087602618207783,1.1111111111111112,5.316788604006331,35.46570101918043,0
3.1154,613.9150000000001,95.5,3,3,0.18181818181818182,20,3,6,1,0.337517131408574,0.05473703703703725,0.85,10.633577208012662,22.890192141495568,0
-0.08910000000000062,111.14799999999998,54.7,2,2,0.4,8,3,3,1,0.048956125733945706,0.6827314814814814,1.75,5.733667477162185,16.74212002251465,0
-0.3953999999999982,339.3660000000001,115.54,1,8,1.0,22,2,9,3,0.33296680664821293,0.1646981292517007,1.1363636363636365,5.138973737607942,57.304793534311464,0
-0.7283199999999999,471.54600000000045,163.33,2,12,0.5333333333333333,30,2,12,3,0.3521617900200696,0.01528821290018434,1.5333333333333334,5.316788604006331,89.21742718230567,0
3.6566000000000023,446.51100000000025,129.81,3,7,0.2916666666666667,33,3,9,4,0.35411169002427834,0.026103246267388025,1.0909090909090908,0.0,46.35757205428363,0
4.511700000000003,393.4680000000001,80.32000000000001,2,5,0.09523809523809523,28,2,6,4,0.22932097980134863,0.4392078189300408,0.8928571428571429,14.775746422258468,26.767342230065083,0
-1.0397000000000005,180.167,72.68,1,5,0.2857142857142857,13,1,6,2,0.3317032473983393,0.3512962962962958,1.3076923076923077,11.24901029325548,19.102156337477126,0
0.9125700000000041,508.6450000000002,177.71,6,6,0.6086956521739131,35,7,11,3,0.32592520331788766,0.0727888269505339,1.3142857142857143,21.089339549626935,67.97822457210094,0
3.952700000000002,650.976,92.78,3,4,0.13333333333333333,23,4,5,2,0.32031551237641603,0.2086574617431265,1.1304347826086956,10.470530430962235,22.22420090678122,0
3.361900000000001,339.48300000000006,59.220000000000006,1,3,0.42857142857142855,25,2,4,2,0.23371632803038367,0.3566090325018896,1.04,5.733667477162185,34.41950604535769,0
2.5837400000000006,234.34299999999993,32.34,1,2,0.5,17,1,3,1,0.23806613187559778,0.06120370370370387,1.1764705882352942,5.316788604006331,30.44135867793971,0
-1.6633000000000002,235.06899999999996,161.31,6,4,1.0,13,7,8,0,0.3689878009143728,0.45166666666666666,1.0769230769230769,5.733667477162185,36.30815783183069,0
5.104400000000005,343.898,12.47,0,2,0.42857142857142855,24,0,2,3,0.11526225596111898,0.4553327349458298,1.0833333333333333,0.0,31.141060913101125,0
-8.7219,645.6080000000005,329.01,14,19,0.88,44,14,19,3,0.18673279085016053,0.00899899345683397,0.8863636363636364,5.316788604006331,202.61092709503998,0
3.0356000000000014,277.408,32.7,1,3,0.6470588235294118,20,1,3,2,0.11837813255948948,0.1700982615268325,1.15,4.736862953800049,43.357385849219355,0
4.427400000000004,500.5540000000003,96.22,3,6,0.5769230769230769,35,3,6,2,0.41604469144393597,0.010110762131806617,1.2,4.736862953800049,52.311634987980085,0
3.5238000000000023,502.57900000000046,99.13000000000002,1,7,0.75,36,1,7,6,0.3025656893771525,0.01098663076341655,1.2222222222222223,0.0,58.51405909783191,0
3.7246200000000025,255.36100000000002,21.259999999999998,1,2,0.29411764705882354,19,1,2,2,0.12493636782365429,0.0923611111111109,1.0,10.05365155780638,13.592428388589765,0
-7.703580000000026,1415.576,627.0699999999998,20,31,0.6181818181818182,96,25,38,6,0.4044622569909291,0.005252069575282237,0.78125,60.56906900984892,267.09909423408624,0
3.377900000000002,304.2170000000001,40.54,1,2,0.5,19,1,3,1,0.3028514950889796,0.2146550558928806,1.105263157894737,4.899909730850478,35.92535238455838,0
2.669100000000001,244.29399999999998,44.120000000000005,0,4,0.2857142857142857,18,0,4,2,0.3561219402575009,0.049172335600906614,1.3888888888888888,0.0,22.12726542120333,0
1.9772199999999998,458.4960000000003,152.69,4,7,0.2857142857142857,32,4,10,3,0.32572161370070435,0.20434708261134427,1.21875,15.775965229908817,51.116314948656175,0
4.048700000000003,324.46400000000006,37.3,1,2,0.6818181818181818,24,1,2,4,0.1551767915336402,0.1887858638825899,1.375,0.0,16.490823152189336,0
1.1980999999999997,285.34299999999996,52.93,2,4,0.5294117647058824,21,2,4,5,0.1652428909596224,0.1597222222222221,1.3333333333333333,4.736862953800049,46.955166513766216,0
3.506440000000002,274.40799999999996,32.34,1,2,0.5882352941176471,20,1,3,2,0.24124451617957915,0.0441723356009065,1.3,5.316788604006331,29.938443101175096,0
3.8965400000000034,288.43500000000006,32.34,1,2,0.6111111111111112,21,1,3,2,0.24124451752665466,0.04565381708238836,1.2857142857142858,5.316788604006331,29.938443101175096,0
2.2875199999999998,325.46,37.19,0,5,0.5789473684210527,24,0,5,4,0.13378504547891001,1.0251634542705972,0.9583333333333334,4.899909730850478,52.38815502480678,0
-1.3073000000000001,253.26199999999997,130.05,4,7,0.5,18,5,8,2,0.3021224158438957,0.03714479927773584,1.4444444444444444,11.292934372214193,42.945853929340224,0
3.0356000000000005,519.4480000000002,185.4399999999999,1,15,0.631578947368421,35,2,15,2,0.5101648858156085,0.23667545760694564,0.9714285714285714,5.733667477162185,70.07552061420988,0
2.687820000000001,453.8790000000002,112.74000000000001,2,6,0.3684210526315789,30,2,8,4,0.32739938471432256,0.036766922818509906,1.4,5.316788604006331,55.151342053953705,0
0.8361000000000001,157.21299999999997,63.31999999999999,2,2,0.875,11,3,3,1,0.3059875234034773,0.0992592592592596,1.3636363636363635,5.733667477162185,17.62058908870513,0
0.9407000000000005,475.5230000000002,156.26999999999998,5,7,0.45454545454545453,33,5,10,4,0.3529624511550459,0.029826717167188876,1.2424242424242424,10.633577208012662,73.95480443191828,0
4.869700000000005,310.48100000000005,20.23,1,1,0.7272727272727273,23,1,1,4,0.1308962363846941,0.11519404289493584,1.391304347826087,0.0,10.707578205824394,0
-1.6511999999999982,334.3320000000001,146.89000000000001,3,8,0.5333333333333333,24,5,9,4,0.40401076321233126,0.05860449735449769,1.4166666666666667,16.784123558330702,60.62974285848797,0
0.9610000000000003,224.25999999999996,75.27,2,3,0.5454545454545454,16,2,5,1,0.3276324784995045,0.1540740740740747,1.3125,10.633577208012662,17.845473971041084,0
6.103720000000006,348.4860000000001,37.3,1,1,0.375,26,1,2,3,0.33517896364753424,0.1535201034168383,0.9230769230769231,0.0,11.075832682792555,0
4.164000000000003,384.58600000000035,69.64,2,4,0.7,26,2,5,1,0.2293188515850151,0.508755554627218,1.0,4.722094864452088,44.314272511269245,0
